platform,country,region,language,category,hashtag,title_keywords,author_handle,sound_type,music_track,week_of_year,duration_sec,views,likes,comments,shares,saves,engagement_rate,trend_label,source_hint,notes,device_type,upload_hour,genre,trend_duration_days,trend_type,engagement_velocity,dislikes,comment_ratio,share_rate,save_rate,like_dislike_ratio,publish_dayofweek,publish_period,event_season,tags,sample_comments,creator_avg_views,creator_tier,season,publish_date_approx,year_month,title,title_length,has_emoji,avg_watch_time_sec,completion_rate,device_brand,traffic_source,is_weekend,row_id,engagement_total,like_rate,dislike_rate,engagement_per_1k,engagement_like_rate,engagement_comment_rate,engagement_share_rate
YouTube,Cn,Asia,zh,DIY,#FYP,Morning Routine â€” 2025,YoussefPro,original,Tape measure click,31,32,1006983,31567,1999,3296,2982,0.039568,rising,Open Web Samples,subtitles,iOS,17,Lifestyle,20,Medium,50349.15,1895,0.001985,0.003273,0.002961,16.649262,Tuesday,Evening,SummerBreak,"lifestyle, daily, routine",So underrated!,117342.2,Mid,Summer,7/29/2025,2025-07,Morning Routine â€” Budget ðŸ”¥,26,1,16.7,0.522,Samsung,Home,0,fb78143f4ab2cb3aed4dd850b82f14ab,39844,0.031348,0.001882,39.568,0.031348096,0.001985138,0.003273144
TikTok,Co,South America,es,Travel,#Sports,Morning Routine â€” Summer,FitnessWithLucas,original,Backpack beat,31,22,697284,30579,3685,2831,3368,0.058029,rising,Public Reports,facecam,iOS,17,Sports,20,Medium,34864.2,228,0.005285,0.00406,0.00483,133.532751,Thursday,Evening,Regular,"sports, gym, workout, football",No puedo parar de mirar ðŸ˜‚,94810.9,Mid,Spring,7/31/2025,2025-07,Workout you canâ€™t skip ðŸ§ ,24,1,14.2,0.645,iPhone,External,0,3aa012701995cacdf4ab0d344ef281da,40463,0.043854,0.000327,58.029,0.043854441,0.005284791,0.004060039
YouTube,Pl,Europe,pl,DIY,#MorningRoutine,Night Routine â€” Productivity,LiamVlogs,original,Woodshop groove,31,57,661277,54875,3366,3815,3266,0.098782,stable,TikTok Creative Center,emoji overlays,iOS,3,Lifestyle,7,Short,94468.14,3442,0.00509,0.005769,0.004939,15.938135,Friday,Night,BackToSchool,"lifestyle, motivation, routine, daily",Thanks for this!,91094.5,Mid,Fall,8/1/2025,2025-08,Weekly Reset â€” Budget,21,0,33.8,0.593,Samsung,Suggested,1,1dce2f96b59d8f296b2cad86573cfcce,65322,0.082983,0.005205,98.782,0.082983379,0.005090151,0.005769141
TikTok,Br,South America,pt,Comedy,#Dance,Morning Routine â€” College,UrbanHub,original,Quirky jingle,32,25,538879,43265,3953,3132,4871,0.102474,seasonal,TikTok Creative Center,fast captions,Android,22,Dance,9,Medium,59875.44,1190,0.007336,0.005812,0.009039,36.326616,Saturday,Evening,SummerBreak,"trend, challenge, music",This is fire ðŸ”¥,96609.1,Mid,Summer,8/9/2025,2025-08,Dance With Me â€” Evening,23,0,20.9,0.836,Oppo,ForYou,1,b52d7b1f80524ffd1babecdb10f04423,55221,0.080287,0.002208,102.474,0.08028704,0.007335599,0.005812065
TikTok,De,Europe,de,Art,#FYP,GRWM: Productivity Edition,AvaPro,trending,Indie brush,32,40,1352340,69026,5671,7421,13006,0.07034,rising,TikTok Creative Center,b-roll heavy,Android,14,Fashion,4,Short,338085,1612,0.004193,0.005488,0.009617,42.793552,Friday,Afternoon,SummerBreak,"ootd, grwm, fashion, style",Thanks for this!,105585.7,Mid,Summer,8/8/2025,2025-08,Outfits for Evening ðŸ–ï¸,22,1,29.2,0.73,iPhone,ForYou,1,bd0222ec9851fc8ae2f61a83d9408861,95124,0.051042,0.001192,70.34,0.051041898,0.004193472,0.005487525
YouTube,Za,Africa,en,Gaming,#Cover,Stay â€” Cover,InsideMedia,trending,8bit loop,32,44,530383,24834,2202,2210,2988,0.060775,declining,TikTok Creative Center,fast captions,iOS,10,Music,6,Short,88397.17,807,0.004152,0.004167,0.005634,30.735149,Sunday,Morning,Regular,"beat, song, music",Canâ€™t stop watching ðŸ˜‚,90369.7,Mid,Spring,8/10/2025,2025-08,I flipped this sample,21,0,30.6,0.695,Pixel,Home,1,f63fcae1357a90d532037db1b8775795,32234,0.046823,0.001522,60.775,0.046822768,0.004151717,0.0041668
YouTube,Es,Europe,es,Science,#Music,I flipped this sample,AhmedShorts,licensed,Microscope hum,32,33,572304,25264,3304,2001,2262,0.057366,declining,Public Reports,subtitles,Web,3,Music,59,Evergreen,9700.07,2751,0.005773,0.003496,0.003952,9.180233,Friday,Night,Regular,"song, beat, music",Gracias por compartir,100266.4,Mid,Fall,8/8/2025,2025-08,Stay â€” Cover ðŸ”,14,1,24.5,0.742,Desktop,Search,1,ac045b0195d50711bd31a6c1210bef57,32831,0.044144,0.004807,57.366,0.044144371,0.005773156,0.003496394
TikTok,Ar,South America,es,Travel,#FYP,Best Settings for Fortnite,GamingWithSofia,original,City stroll,32,16,727624,61005,10223,7694,7763,0.119134,stable,Public Reports,storytime,Android,19,Gaming,18,Medium,40423.56,322,0.01405,0.010574,0.010669,188.869969,Friday,Evening,HolidaySeason,"clips, valorant, highlights, fps",Gracias por compartir,115103.2,Mid,Winter,8/8/2025,2025-08,Pro Tips for Minecraft in 60s ðŸŽ¯,31,1,12.2,0.762,Vivo,ForYou,1,94a7e9e89d8b9bcefd02dc634c0b7ea2,86685,0.083841,0.000443,119.134,0.08384138,0.014049839,0.010574143
TikTok,Fr,Europe,fr,Pets,#Music,Underrated artists you need to hear,DanceWithLucas,licensed,Cute whistle,32,10,520181,31652,4965,3444,2108,0.081066,declining,TikTok Creative Center,cinematic b-roll,Android,9,Music,39,Evergreen,13337.97,1030,0.009545,0.006621,0.004052,30.700291,Friday,Morning,Regular,"cover, music, beat, song",Je ne peux pas mâ€™arrÃªter de regarder ðŸ˜‚,120470,Mid,Fall,8/8/2025,2025-08,Underrated artists to hear,26,0,8.4,0.84,Samsung,External,1,4a99c0d6da51dfab5a3415f58d42a0c8,42169,0.060848,0.00198,81.066,0.060848051,0.009544755,0.006620772
TikTok,Cn,Asia,zh,Gaming,#Relatable,When your friend is College,AhmedOfficial,trending,Trap beat,32,19,590948,24989,1935,2963,4036,0.057404,seasonal,Public Reports,greenscreen,Android,21,Comedy,21,Medium,28140.38,752,0.003274,0.005014,0.00683,33.185923,Thursday,Evening,Regular,"funny, comedy, sketch",Instant like!,106317.9,Mid,Fall,8/7/2025,2025-08,When your friend is Beginners ðŸ§ ,31,1,11.1,0.584,iPhone,External,0,ac6314f2280abc93e705084a47e95ad1,33923,0.042286,0.001273,57.404,0.042286293,0.0032744,0.005013978
TikTok,De,Europe,de,Food,#StreetFood,5-Minute Koshari,InsideMedia,licensed,Street vibe,32,39,1103392,48849,5657,4527,3107,0.056317,rising,TikTok Creative Center,meme template,Android,9,Food,3,Short,367797.33,2291,0.005127,0.004103,0.002816,21.312827,Sunday,Morning,SummerBreak,"food, street food, recipe, kitchen",Canâ€™t stop watching ðŸ˜‚,90369.7,Mid,Summer,8/10/2025,2025-08,I tried making Kunafa ðŸ–ï¸,24,1,22.1,0.567,Samsung,ForYou,1,025b1227e5f04ea99c6807aa285b1e4d,62140,0.044272,0.002076,56.317,0.044271664,0.005126918,0.004102803
YouTube,Ma,Africa,ar,Food,#DogTok,Night Routine â€” Summer,LifeOfEmily,original,Kitchen groove,32,55,651834,22287,2552,1782,1401,0.042989,declining,Public Reports,tutorial overlay,iOS,13,Pets,5,Short,130366.8,1945,0.003915,0.002734,0.002149,11.452724,Monday,Afternoon,HolidaySeason,"dogs, cute, cats",Ù…Ø´ Ù‚Ø§Ø¯Ø± Ø£Ø¨Ø·Ù„ Ø§ØªÙØ±Ø¬ ðŸ˜‚,124684.2,Mid,Winter,8/4/2025,2025-08,Dog fails you canâ€™t miss,24,0,38.3,0.696,iPhone,Suggested,0,7e7a04741d0a433eeb534fb4705b205f,28022,0.034191,0.002984,42.989,0.03419122,0.003915107,0.002733825
YouTube,Es,Europe,es,Art,#Relatable,If Summer was honest,Liam,trending,Paint stroke ASMR,32,35,2613131,111010,12135,7718,6887,0.052715,rising,TikTok Creative Center,hook in 2s,iOS,16,Comedy,17,Medium,153713.59,15029,0.004644,0.002954,0.002636,7.385895,Friday,Afternoon,Regular,"funny, sketch, relatable",No puedo parar de mirar ðŸ˜‚,134259.1,Mid,Fall,8/8/2025,2025-08,POV: College,12,0,19.3,0.551,Xiaomi,Home,1,91f81c4d318bdedc1406b8a7a8c95469,137750,0.042482,0.005751,52.715,0.042481605,0.004643854,0.002953545
TikTok,Us,North America,en,Science,#Comedy,If Budget was honest,DiegoTV,licensed,Lab beeps,32,34,1171622,79063,7580,7232,14119,0.092175,rising,TikTok Creative Center,hook in 2s,Android,14,Comedy,5,Short,234324.4,3926,0.00647,0.006173,0.012051,20.133181,Thursday,Afternoon,Regular,"sketch, funny, relatable",Instant like!,93827.6,Mid,Fall,8/7/2025,2025-08,When your friend is College ðŸŽ¯,29,1,23.9,0.703,Samsung,Search,0,5e5a609a0aa3a70100dca17068799a2e,107994,0.067482,0.003351,92.175,0.067481662,0.006469663,0.006172639
TikTok,Gb,Europe,en,Art,#Fashion,How to style Budget,FitnessWithAhmed,trending,Indie brush,32,35,527213,37779,5556,2869,4832,0.096803,declining,Public Reports,storytime,iOS,20,Fashion,3,Short,175737.67,744,0.010538,0.005442,0.009165,50.710067,Friday,Evening,Regular,"style, grwm, ootd",Thanks for this!,88651.9,Mid,Spring,8/8/2025,2025-08,How to style Evening,20,0,27.1,0.774,iPhone,Search,1,982ca267e5e9e8c16a3ae360ae082563,51036,0.071658,0.001411,96.803,0.071657945,0.010538435,0.005441823
TikTok,Ca,North America,en,Science,#Relatable,POV: College,GamingWithYoussef,trending,Lab beeps,32,20,768635,44644,6645,3844,3239,0.075942,stable,Open Web Samples,cinematic b-roll,Android,19,Comedy,4,Short,192158.75,791,0.008645,0.005001,0.004214,56.368687,Saturday,Evening,Regular,"relatable, comedy, funny",Canâ€™t stop watching ðŸ˜‚,106173.2,Mid,Fall,8/9/2025,2025-08,If College was honest âš½,23,1,10.3,0.515,iPhone,External,1,9ff68aa5a644fd3c67df7d60b2eeb6ba,58372,0.058082,0.001029,75.942,0.058082185,0.008645196,0.005001073
TikTok,Ke,Africa,sw,Comedy,#Workout,Weekly Reset â€” 2025,TrueVision,licensed,Quirky jingle,32,43,617831,93504,8944,9633,18797,0.211835,stable,TikTok Creative Center,meme template,iOS,20,Sports,7,Short,88261.57,4321,0.014476,0.015592,0.030424,21.634429,Sunday,Evening,SummerBreak,"workout, gym, football",Thanks for this!,106642.8,Mid,Summer,8/10/2025,2025-08,Speed drills for beginners,26,0,29.9,0.695,iPhone,External,1,6564709cae4096249b071a35b8e6f52a,130878,0.151342,0.006994,211.835,0.1513423573760462,0.014476451,0.015591642
TikTok,Ru,Europe,ru,Art,#FYP,Outfits for Summer,LinaChannel,original,Paint stroke ASMR,32,30,536985,35455,5452,4401,4034,0.091887,stable,TikTok Creative Center,emoji overlays,Android,20,Fashion,12,Medium,44748.75,1279,0.010153,0.008196,0.007512,27.699219,Sunday,Evening,Regular,"ootd, style, grwm",Canâ€™t stop watching ðŸ˜‚,100230.7,Mid,Fall,8/10/2025,2025-08,Outfits for Summer ðŸ”¥,20,1,20.9,0.697,iPhone,ForYou,1,9c6e7cb12eae683102dc608bca6274ba,49342,0.066026,0.002382,91.887,0.066026053,0.010152984,0.00819576
YouTube,Jp,Asia,ja,Travel,#LearnOnTikTok,Night Routine â€” College,YukiShorts,original,Waves & bells,32,30,887638,25161,3256,3047,3237,0.039094,declining,TikTok Creative Center,cinematic b-roll,iOS,6,Education,9,Medium,98626.44,1826,0.003668,0.003433,0.003647,13.771757,Sunday,Morning,Regular,"productivity, learn, study, tips, notes",æœ€é«˜ã§ã™ï¼,119864.1,Mid,Spring,8/10/2025,2025-08,How I Take Notes for Summer,27,0,21,0.7,Xiaomi,Home,1,7b5d30a60ac91703e509372f3c2d0791,34701,0.028346,0.002057,39.094,0.028346015,0.003668162,0.003432706
TikTok,Es,Europe,es,Lifestyle,#AI,My Favorite Budget Apps,Amr,original,Sunset pad,32,20,927658,58506,6316,6637,3761,0.081086,declining,TikTok Creative Center,text-to-speech,Android,2,Tech,11,Medium,84332.55,1943,0.006809,0.007155,0.004054,30.095679,Friday,Night,Regular,"tech, ai, tools",Â¡IncreÃ­ble!,110188.3,Mid,Spring,8/8/2025,2025-08,AI Tools You Must Try in 2025 ðŸ”,31,1,14,0.7,Samsung,ForYou,1,627b8681512de1b11ad53311e87f7043,75220,0.063069,0.002095,81.086,0.063068502,0.006808544,0.007154576
YouTube,Mx,North America,es,Pets,#OOTD,How to style Productivity,DrOlivia,licensed,Purr loop,32,43,826962,23866,2355,2552,3845,0.039443,declining,Public Reports,hook in 2s,iOS,17,Fashion,3,Short,275654,1253,0.002848,0.003086,0.00465,19.031898,Tuesday,Evening,SummerBreak,"style, ootd, fashion",Gracias por compartir,92393.3,Mid,Summer,8/5/2025,2025-08,GRWM: Office Edition,20,0,24.1,0.56,Oppo,Suggested,0,4739320bd75e3adb17c2d481388c414b,32618,0.02886,0.001515,39.443,0.028859851,0.002847773,0.003085994
YouTube,Tr,Europe,tr,Music,#FYP,Night Routine â€” 2025,DiegoPro,trending,Latin vibe,32,74,939309,37497,3377,3822,7509,0.055578,rising,TikTok Creative Center,cinematic b-roll,Android,14,Dance,5,Short,187861.8,2642,0.003595,0.004069,0.007994,14.187287,Saturday,Afternoon,SummerBreak,"music, trend, challenge",Instant like!,108537.2,Mid,Summer,8/9/2025,2025-08,Try this move ðŸ‘‰,15,0,33.6,0.454,Samsung,Search,1,99e032424bb09eb55a6fd4f7d4aead3f,52205,0.03992,0.002813,55.578,0.039919771,0.003595196,0.004068949
TikTok,Au,Oceania,en,Pets,#DanceChallenge,Weekly Reset â€” Productivity,AliShorts,trending,Cute whistle,32,36,777030,45027,4275,3820,2795,0.071962,seasonal,Open Web Samples,cinematic b-roll,Android,17,Dance,16,Medium,48564.38,1164,0.005502,0.004916,0.003597,38.649785,Sunday,Evening,Regular,"dance, music, challenge",Canâ€™t stop watching ðŸ˜‚,117704,Mid,Winter,8/10/2025,2025-08,New Dance Challenge!,20,0,21.1,0.586,Oppo,External,1,b02546c1b5d3efc300feef33cc939451,55917,0.057948,0.001498,71.962,0.05794757,0.005501718,0.004916155
TikTok,Br,South America,pt,Art,#StreetFood,5-Minute Koshari,OfficialYuki,original,Paint stroke ASMR,32,24,793638,50288,6288,5075,3244,0.081769,stable,TikTok Creative Center,meme template,iOS,21,Food,23,Evergreen,34506,1108,0.007923,0.006395,0.004088,45.345356,Saturday,Evening,Regular,"fast, kitchen, recipe",Instant like!,78146.6,Mid,Winter,8/9/2025,2025-08,5-Minute Sushi ðŸ§ ,16,1,18.5,0.771,Samsung,ForYou,1,b43e702299b10e38147a636348ec5132,64895,0.063364,0.001396,81.769,0.063363901,0.007923008,0.006394603
TikTok,De,Europe,de,Tech,#FYP,Weekly Reset â€” Productivity,OfficialDiego,trending,Futurist pad,32,15,1166493,106713,16095,10655,14582,0.126915,rising,TikTok Creative Center,cinematic b-roll,iOS,16,Lifestyle,3,Short,388831,1369,0.013798,0.009134,0.012501,77.892701,Wednesday,Afternoon,Regular,"lifestyle, daily, motivation",Thanks for this!,107227.4,Mid,Winter,8/6/2025,2025-08,Morning Routine â€” Summer ðŸ˜‚,26,1,12.5,0.833,iPhone,ForYou,0,613cd8f29a2da01d74203e6557da2b63,148045,0.091482,0.001174,126.915,0.091481903,0.013797768,0.009134217
YouTube,De,Europe,de,DIY,#Music,Underrated artists you need to hear,CookingWithAhmed,licensed,Woodshop groove,32,36,714397,18964,3174,2217,2620,0.037759,stable,TikTok Creative Center,b-roll heavy,Android,14,Music,3,Short,238132.33,2266,0.004443,0.003103,0.003667,8.36524,Friday,Afternoon,BackToSchool,"song, cover, music",Instant like!,120443.3,Mid,Fall,8/8/2025,2025-08,Perfect â€” Cover,15,0,24.6,0.683,iPhone,Suggested,1,8b9b58ea11d908fc13e846e5b02a049e,26975,0.026545,0.003172,37.759,0.026545464,0.004442908,0.003103317
YouTube,Ru,Europe,ru,Music,#GameClip,Best Settings for EA FC 25,MusicByLucas,trending,LoFi loop,32,54,589623,31072,2711,3880,1982,0.067238,declining,Public Reports,fast captions,Android,0,Gaming,16,Medium,36851.44,3688,0.004598,0.00658,0.003361,8.422879,Wednesday,Night,Regular,"clips, gaming, esports",So underrated!,126011.3,Mid,Spring,8/6/2025,2025-08,Insane Minecraft Highlights!,28,0,27,0.5,iPhone,Home,0,39ffb2682018c5e62f6069699bbe9d17,39645,0.052698,0.006255,67.238,0.05269808,0.004597853,0.006580476
TikTok,Gb,Europe,en,Music,#GRWM,GRWM: 2025 Edition,LucasTV,trending,LoFi loop,33,15,559391,36774,3124,3427,2280,0.081526,declining,Open Web Samples,split-screen,Android,20,Fashion,14,Medium,39956.5,1210,0.005585,0.006126,0.004076,30.366639,Thursday,Evening,Regular,"fashion, ootd, grwm",Instant like!,95517.7,Mid,Fall,8/14/2025,2025-08,Outfits for Summer,18,0,12.7,0.847,Pixel,ForYou,0,7d033db61c37603fc2146504ecc87403,45605,0.065739,0.002163,81.526,0.065739349,0.005584645,0.006126305
TikTok,Sa,Asia,ar,Comedy,#Esports,Best Settings for Valorant,FatmaYT,original,Whistle loop,33,24,898654,77435,10726,7776,5049,0.112375,rising,TikTok Creative Center,facecam,iOS,19,Gaming,27,Evergreen,33283.48,1700,0.011936,0.008653,0.005618,45.523222,Saturday,Evening,Regular,"highlights, gaming, valorant, esports",Ø¬Ø§Ù…Ø¯ Ø¬Ø¯Ù‹Ø§ ðŸ”¥,93418,Mid,Spring,8/16/2025,2025-08,Best Settings for Fortnite,26,0,13,0.542,Samsung,ForYou,1,2904dd55e17fc4fa5d31d6135063c8d4,100986,0.086168,0.001892,112.375,0.086167758,0.011935628,0.008652941
TikTok,Br,South America,pt,Education,#FYP,Morning Routine â€” 2025,DrLina,original,Soft focus,33,48,983685,58094,5603,4839,7368,0.077163,rising,TikTok Creative Center,emoji overlays,Android,3,Sports,4,Short,245921.25,2273,0.005696,0.004919,0.00749,25.547054,Friday,Night,SummerBreak,"gym, workout, sports, football",Instant like!,111980.2,Mid,Summer,8/15/2025,2025-08,Workout you canâ€™t skip ðŸ”,24,1,35,0.729,iPhone,ForYou,1,806ced88471f109f484d9fc11b760d07,75904,0.059058,0.002311,77.163,0.059057523,0.005695929,0.004919258
YouTube,Ma,Africa,ar,DIY,#Crafts,Morning Routine â€” Budget,Liam,trending,Tape measure click,33,44,883913,24584,2088,2419,4678,0.038204,rising,Public Reports,text-to-speech,Android,20,DIY,17,Medium,51994.88,3374,0.002362,0.002737,0.005292,7.284148,Friday,Evening,Ramadan,"how to, makeover, life hacks",Ø¬Ø§Ù…Ø¯ Ø¬Ø¯Ù‹Ø§ ðŸ”¥,134259.1,Mid,Spring,8/15/2025,2025-08,Life Hacks for desk,19,0,24.8,0.564,Samsung,Suggested,1,db008c8f91944e794707e08545b1fa7f,33769,0.027813,0.003817,38.204,0.027812692,0.002362223,0.002736695
TikTok,Sa,Asia,ar,Lifestyle,#GRWM,Skincare routine for Budget,MusicByAyaka,licensed,Morning vibe,33,27,708882,57865,8303,5989,6959,0.111607,rising,Open Web Samples,subtitles,Android,15,Beauty,6,Short,118147,296,0.011713,0.008449,0.009817,194.83165,Tuesday,Afternoon,Regular,"skincare, makeup, beauty, grwm",Ù…Ø´ Ù‚Ø§Ø¯Ø± Ø£Ø¨Ø·Ù„ Ø§ØªÙØ±Ø¬ ðŸ˜‚,137118.7,Mid,Fall,8/12/2025,2025-08,Skincare Routine for Evening ðŸ˜‚,30,1,16.9,0.626,iPhone,Search,0,4ac8b16acbc1a6178b8281b55cf7808f,79116,0.081629,0.000418,111.607,0.081628536,0.01171281,0.008448515
TikTok,Co,South America,es,Comedy,#MorningRoutine,Night Routine â€” Beginners,DanceWithHassan,licensed,Goofy bass,33,30,506146,27345,3997,3618,2382,0.073777,declining,Open Web Samples,storytime,iOS,21,Lifestyle,3,Short,168715.33,604,0.007897,0.007148,0.004706,45.198347,Sunday,Evening,HolidaySeason,"motivation, lifestyle, daily, routine",Gracias por compartir,148726.3,Mid,Winter,8/17/2025,2025-08,Night Routine â€” Budget ðŸŽµ,24,1,22.3,0.743,Vivo,ForYou,1,40900f8b8306dbc50cfca1afff51fc84,37342,0.054026,0.001193,73.777,0.054025913,0.007896931,0.007148135
TikTok,Cn,Asia,zh,Science,#StreetFood,Is Koshari worth the hype?,GamingWithJiwoo,licensed,Lab beeps,33,22,702776,48939,6467,5517,3480,0.091641,declining,TikTok Creative Center,meme template,iOS,20,Food,6,Short,117129.33,772,0.009202,0.00785,0.004952,63.310479,Saturday,Evening,Regular,"kitchen, street food, food, fast, recipe",Thanks for this!,76521.1,Mid,Winter,8/16/2025,2025-08,Street Tacos Taste Test ðŸŽ®,25,1,17.8,0.809,Samsung,ForYou,1,be6cc4946bbc4b9d30e86bb0ce63b2cc,64403,0.069637,0.001099,91.641,0.069636698,0.009202079,0.007850297
YouTube,Au,Oceania,en,Pets,#Comedy,If Productivity was honest,BeautyByMaya,original,Bark hop,33,68,771879,17687,1687,2259,3106,0.03205,declining,TikTok Creative Center,text-to-speech,Android,18,Comedy,7,Short,110268.43,2411,0.002186,0.002927,0.004024,7.332919,Friday,Evening,BackToSchool,"funny, comedy, relatable, sketch",Instant like!,125557.8,Mid,Fall,8/15/2025,2025-08,If Budget was honest,20,0,39,0.574,iPhone,Home,1,e3bd35ed2632fdcfa4c8ffad2b8fcfb4,24739,0.022914,0.003124,32.05,0.022914213,0.002185576,0.002926625
YouTube,Ng,Africa,en,Beauty,#FYP,How to style 2025,UrbanVision,trending,Ambient glow,33,66,994463,27004,1848,1764,4256,0.035066,declining,TikTok Creative Center,subtitles,iOS,23,Fashion,7,Short,142066.14,3899,0.001858,0.001774,0.00428,6.924103,Sunday,Night,SummerBreak,"fashion, style, ootd",Canâ€™t stop watching ðŸ˜‚,120866.4,Mid,Summer,8/17/2025,2025-08,How to style Office,19,0,47.9,0.726,Samsung,External,1,c357e6e50890a9ba9c7160f54e5abf44,34872,0.027154,0.003921,35.066,0.027154354,0.001858289,0.001773822
YouTube,Ae,Asia,ar,Science,#Beauty,Makeup basics you need,InsideLabs,original,Microscope hum,33,44,1010888,17986,2118,1996,1445,0.023291,stable,TikTok Creative Center,storytime,Android,7,Beauty,16,Medium,63180.5,1917,0.002095,0.001975,0.001429,9.377477,Wednesday,Morning,SummerBreak,"skincare, tips, beauty, grwm",Ù…Ø´ Ù‚Ø§Ø¯Ø± Ø£Ø¨Ø·Ù„ Ø§ØªÙØ±Ø¬ ðŸ˜‚,84030.9,Mid,Summer,8/13/2025,2025-08,Skincare Routine for Summer ðŸ”,29,1,24.7,0.561,iPhone,Search,0,2de1c9f1e69aa7bfd1141e36173530ac,23545,0.017792,0.001896,23.291,0.017792278,0.002095188,0.001974502
TikTok,Ca,North America,en,Science,#Esports,Best Settings for Valorant,AliPro,trending,Lab beeps,33,29,758463,39770,3586,2769,7235,0.070353,stable,TikTok Creative Center,emoji overlays,iOS,20,Gaming,16,Medium,47403.94,1455,0.004728,0.003651,0.009539,27.31456,Friday,Evening,Regular,"gaming, esports, valorant",Instant like!,110084.9,Mid,Spring,8/15/2025,2025-08,Insane Valorant Highlights! ðŸ§ ,29,1,19.9,0.686,Other,ForYou,1,915b1d5a47151330d56968597ab516e3,53360,0.052435,0.001918,70.353,0.05243499,0.004727983,0.003650804
TikTok,Ca,North America,en,Food,#StudyWithMe,Morning Routine â€” Budget,AmrShorts,trending,Kitchen groove,33,21,826147,52225,5116,3797,9047,0.084955,declining,Public Reports,jumpcut edits,Web,12,Education,14,Medium,59010.5,2267,0.006193,0.004596,0.010951,23.026896,Friday,Afternoon,Regular,"learn, notes, tips",Thanks for this!,114801.6,Mid,Spring,8/15/2025,2025-08,How I Take Notes for Summer ðŸŽ®,29,1,12.2,0.581,Desktop,Following,1,e701d1d871d0bfc6670e362f09488115,70185,0.063215,0.002744,84.955,0.063215142,0.006192603,0.004596034
